wav_id,label
5f66a244d338b948c4e681b1,happiness
5f66a2c9d338b948c4e681b5,sadness
5f66a2ea9e04b149046cb663,happiness
5f66a366f8fac448cc0a5989,neutral
5f66c3ee9e04b149046cb691,neutral
5f66c402f8fac448cc0a59ad,neutral
5f66c416d338b948c4e681dc,neutral
5f66c43f9e04b149046cb693,happiness
5f66c4fe9e04b149046cb695,happiness
5f66c57c9e04b149046cb699,angry
5f66c5a9f8fac448cc0a59af,sadness
5f66c644d338b948c4e681df,angry
5f66c741d338b948c4e681e0,angry
5f66c7bf111dfd48d40fcb69,sadness
5f66c7d09e04b149046cb69b,sadness
5f66c849f8fac448cc0a59b3,sadness
5f66c8aa9e04b149046cb6a0,happiness
5f66c8d2f8fac448cc0a59b4,happiness
5f66c8f0f8fac448cc0a59b5,happiness
5f66c90bf8fac448cc0a59b6,happiness
5f66c9b2f8fac448cc0a59b9,happiness
5f66c9fc111dfd48d40fcb6c,happiness
5f66cafe111dfd48d40fcb74,disgust
5f66cb3e9e04b149046cb6a5,sadness
5f66cb50111dfd48d40fcb75,sadness
5f66cb6a111dfd48d40fcb76,sadness
5f66cb83111dfd48d40fcb77,sadness
5f66cbef111dfd48d40fcb7b,fear
5f66cc5ff8fac448cc0a59bd,fear
5f66ccf8111dfd48d40fcb7e,surprise
5f66cd3cd338b948c4e681ed,fear
5f66cd7ef8fac448cc0a59c3,neutral
5f66cd949e04b149046cb6ab,neutral
5f66cdbbd338b948c4e681ef,happiness
5f66ce2ed338b948c4e681f4,happiness
5f66ce33111dfd48d40fcb84,neutral
5f66ce429e04b149046cb6b1,happiness
5f66cec3d338b948c4e681f7,neutral
5f66cef7f8fac448cc0a59cb,sadness
5f66cf07d338b948c4e681fb,sadness
5f66cf1d9e04b149046cb6b5,sadness
5f66cf31d338b948c4e681fc,sadness
5f66cf61111dfd48d40fcb8b,angry
5f66cf7d9e04b149046cb6b7,angry
5f66cf99d338b948c4e68200,angry
5f66cfa6d338b948c4e68202,angry
5f66cfb6f8fac448cc0a59cc,angry
5f66cfe5d338b948c4e68204,angry
5f66d0169e04b149046cb6bb,neutral
5f66d031d338b948c4e68205,neutral
5f66d0619e04b149046cb6bd,fear
5f66d106111dfd48d40fcb97,surprise
5f66d128111dfd48d40fcb99,happiness
5f66d13bd338b948c4e68206,happiness
5f66d1a5d338b948c4e6820a,angry
5f66d1b59e04b149046cb6bf,sadness
5f66d1c7111dfd48d40fcb9a,sadness
5f66d1f7f8fac448cc0a59ce,sadness
5f66d2779e04b149046cb6c0,surprise
5f66d287d338b948c4e6820c,neutral
5f66d2add338b948c4e6820e,fear
5f66e48fd338b948c4e68214,fear
5f66e51d9e04b149046cb6c4,surprise
5f66e5309e04b149046cb6c5,happiness
5f66e5419e04b149046cb6c6,happiness
5f66e567111dfd48d40fcb9c,happiness
5f66e5d39e04b149046cb6c8,neutral
5f66e679d338b948c4e68218,surprise
5f66e6a4111dfd48d40fcba4,neutral
5f66e76af8fac448cc0a59db,happiness
5f66e7fe111dfd48d40fcba5,neutral
5f66e93f111dfd48d40fcbac,neutral
5f66e951f8fac448cc0a59e3,neutral
5f66e9d8111dfd48d40fcbae,neutral
5f66ea88111dfd48d40fcbb2,neutral
5f66eb299e04b149046cb6d6,neutral
5f66eb3b9e04b149046cb6d7,neutral
5f66eba3f8fac448cc0a59eb,neutral
5f66ec23111dfd48d40fcbb6,fear
5f66ec96f8fac448cc0a59ee,neutral
5f66ecb2f8fac448cc0a59ef,neutral
5f66fadd9e04b149046cb6dd,neutral
5f66faf4111dfd48d40fcbba,neutral
5f66fb129e04b149046cb6de,happiness
5f66fc82f8fac448cc0a59f2,happiness
5f66fcd69e04b149046cb6e1,happiness
5f66fcec111dfd48d40fcbbb,happiness
5f66fdd49e04b149046cb6e2,happiness
5f66feacf8fac448cc0a59f6,sadness
5f66febf9e04b149046cb6e5,sadness
5f66ff33111dfd48d40fcbbf,neutral
5f66ffb39e04b149046cb6e8,angry
5f66ffc49e04b149046cb6e9,angry
5f67007cd338b948c4e68236,angry
5f67009bf8fac448cc0a59f8,sadness
5f67011bd338b948c4e6823a,fear
5f670186111dfd48d40fcbc3,fear
5f6701a1111dfd48d40fcbc4,fear
5f67021f9e04b149046cb6ee,surprise
5f67024af8fac448cc0a59fa,happiness
5f6702bfd338b948c4e6823b,happiness
5f6704159e04b149046cb6f2,angry
5f6704da9e04b149046cb6f5,sadness
5f6704fcd338b948c4e6823d,sadness
5f67057a9e04b149046cb6f8,surprise
5f6705a5d338b948c4e6823e,surprise
5f6705b9111dfd48d40fcbc8,surprise
5f6706569e04b149046cb6fd,happiness
5f67066df8fac448cc0a5a01,happiness
5f670739f8fac448cc0a5a03,happiness
5f6707a8d338b948c4e68242,sadness
5f6707ee111dfd48d40fcbcc,sadness
5f6708099e04b149046cb6fe,sadness
5f670876f8fac448cc0a5a07,surprise
5f6708a4111dfd48d40fcbcd,sadness
5f6708daf8fac448cc0a5a08,fear
5f67093fd338b948c4e68248,disgust
5f670958f8fac448cc0a5a09,sadness
5f670970f8fac448cc0a5a0a,sadness
5f6709899e04b149046cb6ff,disgust
5f6709a6f8fac448cc0a5a0b,sadness
5f670a1e9e04b149046cb702,disgust
5f670a449e04b149046cb703,disgust
5f670a5bd338b948c4e68249,disgust
5f670ae1111dfd48d40fcbd2,happiness
5f670b12f8fac448cc0a5a0c,happiness
5f670ba59e04b149046cb705,happiness
5f670c68f8fac448cc0a5a0e,neutral
5f670cc4d338b948c4e6824a,neutral
5f670ce4d338b948c4e6824b,disgust
5f670dc1f8fac448cc0a5a11,neutral
5f670de0d338b948c4e6824d,neutral
5f670e6df8fac448cc0a5a15,neutral
5f670e86111dfd48d40fcbd6,neutral
5f6735ee111dfd48d40fcbdc,happiness
5f67360a9e04b149046cb70e,happiness
5f6736249e04b149046cb70f,happiness
5f6736b19e04b149046cb714,sadness
5f6736c3f8fac448cc0a5a17,sadness
5f6736dff8fac448cc0a5a18,sadness
5f6736f9111dfd48d40fcbdd,sadness
5f673714d338b948c4e6824e,sadness
5f67376f9e04b149046cb717,surprise
5f6737ad111dfd48d40fcbdf,neutral
5f6737c3d338b948c4e68250,neutral
5f6737e49e04b149046cb718,disgust
5f6737ff9e04b149046cb719,neutral
5f67383dd338b948c4e68252,disgust
5f673852111dfd48d40fcbe4,neutral
5f673857d338b948c4e68253,sadness
5f67386df8fac448cc0a5a1f,neutral
5f67387dd338b948c4e68255,neutral
5f6738b9111dfd48d40fcbe8,neutral
5f6738d4d338b948c4e68257,surprise
5f6738e09e04b149046cb71a,neutral
5f67394af8fac448cc0a5a20,disgust
5f6739549e04b149046cb71d,angry
5f673969d338b948c4e6825c,disgust
5f6739749e04b149046cb71e,angry
5f67398bd338b948c4e6825e,neutral
5f673993111dfd48d40fcbea,disgust
5f6739f3111dfd48d40fcbee,sadness
5f6739fed338b948c4e68260,happiness
5f673a04111dfd48d40fcbef,sadness
5f673a15f8fac448cc0a5a22,happiness
5f673a1ed338b948c4e68261,sadness
5f673a30f8fac448cc0a5a23,sadness
5f673a45111dfd48d40fcbf0,happiness
5f673aaaf8fac448cc0a5a26,neutral
5f673aacf8fac448cc0a5a28,angry
5f673abcf8fac448cc0a5a29,neutral
5f673ac9f8fac448cc0a5a2a,angry
5f673ad1d338b948c4e68263,happiness
5f673ae2f8fac448cc0a5a2b,happiness
5f673ade111dfd48d40fcbf1,sadness
5f673afa111dfd48d40fcbf2,happiness
5f673b3cd338b948c4e68267,neutral
5f673b6d9e04b149046cb725,happiness
5f673b809e04b149046cb726,happiness
5f673b969e04b149046cb727,happiness
5f673baa9e04b149046cb728,happiness
5f673bb8f8fac448cc0a5a2d,angry
5f673bcdd338b948c4e6826a,sadness
5f673bd2d338b948c4e6826b,happiness
5f673c2c9e04b149046cb72a,angry
5f673c3dd338b948c4e6826d,angry
5f673c71111dfd48d40fcbf5,angry
5f673ce7111dfd48d40fcbf7,happiness
5f673cf9111dfd48d40fcbf8,happiness
5f673d0df8fac448cc0a5a33,happiness
5f673d3bf8fac448cc0a5a34,happiness
5f673da0d338b948c4e68272,angry
5f673dc8f8fac448cc0a5a35,sadness
5f673df7d338b948c4e68273,sadness
5f6743d69e04b149046cb731,disgust
5f6743e4d338b948c4e68274,disgust
5f6743f6f8fac448cc0a5a37,disgust
5f674408d338b948c4e68275,neutral
5f674480d338b948c4e68278,happiness
5f67448f111dfd48d40fcbf9,happiness
5f6744a39e04b149046cb732,happiness
5f6744b7f8fac448cc0a5a3a,happiness
5f67452a9e04b149046cb735,disgust
5f674540111dfd48d40fcbfa,disgust
5f674559111dfd48d40fcbfb,disgust
5f674587f8fac448cc0a5a3c,sadness
5f674602f8fac448cc0a5a3d,surprise
5f67464ad338b948c4e6827b,surprise
5f6746bf9e04b149046cb73a,happiness
5f6746dff8fac448cc0a5a40,happiness
5f6746f3d338b948c4e6827d,happiness
5f67470a9e04b149046cb73c,happiness
5f674768111dfd48d40fcbfe,fear
5f67477c9e04b149046cb73d,sadness
5f674791f8fac448cc0a5a41,sadness
5f6747aa9e04b149046cb73e,fear
5f6747c4111dfd48d40fcbff,fear
5f67483cf8fac448cc0a5a45,sadness
5f67484ed338b948c4e6827e,sadness
5f67487bd338b948c4e68280,sadness
5f674960d338b948c4e68283,surprise
5f674977d338b948c4e68284,surprise
5f6749a2d338b948c4e68286,neutral
5f674bc4d338b948c4e6828a,happiness
5f674c3e9e04b149046cb749,angry
5f674c599e04b149046cb74a,angry
5f674c7f111dfd48d40fcc0f,happiness
5f676b909e04b149046cb74e,happiness
5f676c1fd338b948c4e6828f,surprise
5f676c45111dfd48d40fcc19,surprise
5f676c78f8fac448cc0a5a4e,neutral
5f676d0a111dfd48d40fcc1b,sadness
5f676d81111dfd48d40fcc1f,happiness
5f676dc2d338b948c4e68294,happiness
5f615ef83bd6941613f6d4eb,happiness
5f61608a3bd6941613f6d4ed,neutral
5f61609e3bd6941613f6d4ee,disgust
5f6160b53bd6941613f6d4ef,neutral
5f6160ca54b2361621284b54,happiness
5f6160e23bd6941613f6d4f0,happiness
5f61614454b2361621284b57,happiness
5f61615d2e23c7161accd363,neutral
5f6161742e23c7161accd364,happiness
5f61618d2e23c7161accd365,happiness
5f6161ac3bd6941613f6d4f2,neutral
5f616217b878131628349cba,sadness
5f616229b878131628349cbb,sadness
5f61624354b2361621284b59,sadness
5f61625bb878131628349cbd,happiness
5f6162722e23c7161accd366,happiness
5f6162dab878131628349cbe,angry
5f6162f6b878131628349cbf,angry
5f61631154b2361621284b5a,angry
5f61632f3bd6941613f6d4f6,angry
5f61638e2e23c7161accd36c,fear
5f6163a23bd6941613f6d4f7,fear
5f6163ba3bd6941613f6d4f8,sadness
5f6163d63bd6941613f6d4f9,fear
5f6163f2b878131628349cc0,fear
5f616466b878131628349cc2,surprise
5f6164912e23c7161accd36d,happiness
5f6164a72e23c7161accd36e,happiness
5f6164bc54b2361621284b5c,happiness
5f61651454b2361621284b5f,sadness
5f6165262e23c7161accd36f,angry
5f6165333bd6941613f6d4fc,sadness
5f61653c54b2361621284b60,sadness
5f61655454b2361621284b61,sadness
5f61654fb878131628349cc4,disgust
5f61657654b2361621284b62,sadness
5f6165e63bd6941613f6d4fe,surprise
5f6166012e23c7161accd371,surprise
5f61661954b2361621284b64,neutral
5f6166302e23c7161accd372,neutral
5f61664bb878131628349cc7,fear
5f6166b33bd6941613f6d502,happiness
5f6166c93bd6941613f6d505,happiness
5f6166e73bd6941613f6d506,happiness
5f61670ab878131628349cc8,happiness
5f61672954b2361621284b65,happiness
5f6167acb878131628349cca,neutral
5f6167c22e23c7161accd375,sadness
5f6167da54b2361621284b69,sadness
5f6167f93bd6941613f6d508,sadness
5f6168853bd6941613f6d50b,fear
5f6168a12e23c7161accd378,neutral
5f6168cc2e23c7161accd37c,neutral
5f6168ea2e23c7161accd37d,neutral
5f616953b878131628349ccf,disgust
5f61695f3bd6941613f6d511,neutral
5f61696b54b2361621284b6d,sadness
5f616981b878131628349cd0,happiness
5f6169842e23c7161accd37f,disgust
5f6169b154b2361621284b6e,surprise
5f6169c93bd6941613f6d512,neutral
5f616a3a2e23c7161accd380,disgust
5f616a4f2e23c7161accd381,disgust
5f616a5a3bd6941613f6d515,angry
5f616a633bd6941613f6d516,disgust
5f616a7e54b2361621284b74,disgust
5f616a8a54b2361621284b75,angry
5f616aaf54b2361621284b76,angry
5f616adab878131628349cd3,happiness
5f616aee2e23c7161accd383,sadness
5f616b052e23c7161accd384,happiness
5f616b48b878131628349cd5,happiness
5f616b8654b2361621284b77,disgust
5f616bbb54b2361621284b78,disgust
5f616be3b878131628349cd9,disgust
5f616c0d54b2361621284b79,angry
5f616c273bd6941613f6d51d,angry
5f616c8054b2361621284b7b,angry
5f616ca22e23c7161accd38a,neutral
5f616cc154b2361621284b7d,neutral
5f616cba3bd6941613f6d523,neutral
5f616d2c2e23c7161accd38f,angry
5f616d45b878131628349cda,disgust
5f616db72e23c7161accd390,angry
5f616de12e23c7161accd391,neutral
5f617b462e23c7161accd397,sadness
5f617b962e23c7161accd398,happiness
5f617c2a2e23c7161accd399,sadness
5f617c663bd6941613f6d534,neutral
5f617f6ab878131628349ce7,neutral
5f617fc4b878131628349ce9,sadness
5f617ff42e23c7161accd39f,sadness
5f6180123bd6941613f6d53a,sadness
5f61802c2e23c7161accd3a0,sadness
5f6180efb878131628349ceb,disgust
5f61811c54b2361621284b90,neutral
5f6181303bd6941613f6d53b,neutral
5f6182932e23c7161accd3a2,neutral
5f6182a73bd6941613f6d53c,happiness
5f6183272e23c7161accd3a7,sadness
5f61833e54b2361621284b91,neutral
5f61836f3bd6941613f6d53d,sadness
5f61842c3bd6941613f6d541,surprise
5f6184553bd6941613f6d542,neutral
5f6184f82e23c7161accd3ab,disgust
5f61853e54b2361621284b94,neutral
5f6185642e23c7161accd3ac,happiness
5f6185cf3bd6941613f6d544,sadness
5f6186c42e23c7161accd3b2,neutral
5f61870b2e23c7161accd3b3,neutral
5f61880454b2361621284b97,angry
5f6188193bd6941613f6d549,neutral
5f61890a3bd6941613f6d54e,sadness
5f6189a254b2361621284b9d,neutral
5f6189b354b2361621284b9e,neutral
5f61cd4f54b2361621284ba1,sadness
5f61cd6d2e23c7161accd3bb,neutral
5f61ce803bd6941613f6d558,happiness
5f61ceb2b878131628349cfd,happiness
5f61cf0c54b2361621284ba5,happiness
5f61cf9154b2361621284ba9,surprise
5f61cfa4b878131628349cfe,surprise
5f61d00b54b2361621284baa,neutral
5f61d0c7b878131628349d00,happiness
5f61d1612e23c7161accd3c3,happiness
5f61d205b878131628349d05,sadness
5f61d2742e23c7161accd3c4,sadness
5f61d29154b2361621284bae,sadness
5f61d4a7b878131628349d06,surprise
5f61d4d2b878131628349d08,fear
5f61d50c54b2361621284baf,neutral
5f61d5da3bd6941613f6d55f,fear
5f61d61d2e23c7161accd3cd,fear
5f61d768b878131628349d0c,angry
5f61d7a754b2361621284bb1,angry
5f61d8402e23c7161accd3d1,neutral
5f61d85a3bd6941613f6d561,neutral
5f61d87954b2361621284bb2,neutral
5f61d91cb878131628349d0d,sadness
5f61d9b73bd6941613f6d562,neutral
5f61d9d12e23c7161accd3d3,neutral
5f61d9e92e23c7161accd3d4,neutral
5f61e513b878131628349d12,happiness
5f61e53354b2361621284bb8,happiness
5f61e5c8b878131628349d13,happiness
5f61e5e12e23c7161accd3da,sadness
5f61e5ffb878131628349d14,neutral
5f61e621b878131628349d15,sadness
5f61e6b454b2361621284bba,sadness
5f61e6c9b878131628349d16,sadness
5f61e6e7b878131628349d17,sadness
5f61e72354b2361621284bbb,happiness
5f61e7bb2e23c7161accd3e1,angry
5f61e7d92e23c7161accd3e2,angry
5f61e7f62e23c7161accd3e3,angry
5f61e8142e23c7161accd3e4,angry
5f61e8782e23c7161accd3e7,fear
5f61e8c82e23c7161accd3e8,fear
5f61e96754b2361621284bbe,happiness
5f61e99754b2361621284bbf,happiness
5f61e9d6b878131628349d1b,happiness
5f61ea44b878131628349d1e,sadness
5f61ea5654b2361621284bc0,sadness
5f61eab63bd6941613f6d568,sadness
5f61eb7e3bd6941613f6d569,surprise
5f61eb9a54b2361621284bc2,surprise
5f61ec172e23c7161accd3ef,happiness
5f61ec44b878131628349d21,happiness
5f61ec803bd6941613f6d56a,happiness
5f61ed162e23c7161accd3f3,sadness
5f61ed63b878131628349d22,sadness
5f61edf83bd6941613f6d56d,surprise
5f61ee2a3bd6941613f6d56e,sadness
5f61ee49b878131628349d24,fear
5f61eed3b878131628349d27,disgust
5f61ef0c54b2361621284bc6,disgust
5f61ef273bd6941613f6d570,disgust
5f61ef4854b2361621284bc7,sadness
5f61eff054b2361621284bc9,disgust
5f61f00154b2361621284bca,disgust
5f61f01954b2361621284bcb,disgust
5f61f0312e23c7161accd3f9,disgust
5f61f053b878131628349d28,neutral
5f61f0c554b2361621284bce,happiness
5f61f0f854b2361621284bd0,happiness
5f61f13e54b2361621284bd1,happiness
5f61f1ae2e23c7161accd3fc,angry
5f61f28c3bd6941613f6d575,surprise
5f61f34c54b2361621284bd5,neutral
5f61f36c2e23c7161accd3ff,neutral
5f61f38f3bd6941613f6d576,neutral
5f61f40a54b2361621284bd8,neutral
5f61f421b878131628349d2a,neutral
5f61f43f54b2361621284bd9,neutral
5f61ff212e23c7161accd406,neutral
5f61ff3554b2361621284be3,neutral
5f62004f54b2361621284be4,happiness
5f62007ab878131628349d39,happiness
5f62008c2e23c7161accd408,neutral
5f6201612e23c7161accd40a,neutral
5f62020cb878131628349d3c,angry
5f62022b2e23c7161accd40d,disgust
5f6203c5b878131628349d40,neutral
5f6203fcb878131628349d43,happiness
5f6207c154b2361621284beb,happiness
5f6208143bd6941613f6d589,happiness
5f62098c3bd6941613f6d58a,sadness
5f6209a22e23c7161accd412,happiness
5f6209d12e23c7161accd413,happiness
5f620a2ab878131628349d4c,happiness
5f620a4054b2361621284bed,happiness
5f620a5454b2361621284bee,happiness
5f620a682e23c7161accd414,happiness
5f620a8254b2361621284bef,happiness
5f620add2e23c7161accd417,sadness
5f620aed2e23c7161accd418,sadness
5f620b0db878131628349d4d,sadness
5f620b253bd6941613f6d58b,sadness
5f620b3a3bd6941613f6d58c,happiness
5f620b90b878131628349d50,angry
5f620b8e2e23c7161accd419,sadness
5f620ba5b878131628349d51,angry
5f620badb878131628349d52,sadness
5f620bcd54b2361621284bf1,angry
5f620bea3bd6941613f6d58f,angry
5f620c0b2e23c7161accd41b,sadness
5f620c7f2e23c7161accd41d,fear
5f620c943bd6941613f6d593,fear
5f620cef3bd6941613f6d594,sadness
5f620d0954b2361621284bf2,neutral
5f620d61b878131628349d55,surprise
5f620d7454b2361621284bf3,happiness
5f620d8cb878131628349d56,happiness
5f620da33bd6941613f6d595,happiness
5f620dedb878131628349d59,disgust
5f620e062e23c7161accd421,sadness
5f620e08b878131628349d5a,disgust
5f620e182e23c7161accd422,sadness
5f620e25b878131628349d5b,disgust
5f620e333bd6941613f6d596,sadness
5f620e492e23c7161accd423,sadness
5f620e662e23c7161accd424,neutral
5f620ec23bd6941613f6d59a,surprise
5f620ed6b878131628349d5d,surprise
5f620eefb878131628349d5e,neutral
5f620f0654b2361621284bf5,neutral
5f620f20b878131628349d5f,fear
5f620f823bd6941613f6d59c,happiness
5f620f96b878131628349d60,happiness
5f620fcb54b2361621284bf6,happiness
5f620fe5b878131628349d61,happiness
5f621065b878131628349d64,sadness
5f62107bb878131628349d65,sadness
5f621091b878131628349d66,sadness
5f6210a654b2361621284bf7,sadness
5f6211312e23c7161accd428,surprise
5f62114554b2361621284bf8,fear
5f6211602e23c7161accd429,fear
5f621197b878131628349d68,neutral
5f62123b2e23c7161accd42c,happiness
5f62124cb878131628349d6a,disgust
5f6212642e23c7161accd42f,sadness
5f62127c2e23c7161accd430,disgust
5f621284b878131628349d6b,happiness
5f6212912e23c7161accd431,sadness
5f6212ab3bd6941613f6d5a2,neutral
5f6212d254b2361621284bfa,happiness
5f62131c3bd6941613f6d5a5,disgust
5f62132eb878131628349d6c,disgust
5f62133a54b2361621284bff,angry
5f621344b878131628349d6d,disgust
5f62135754b2361621284c00,disgust
5f621374b878131628349d6e,disgust
5f62136e2e23c7161accd434,angry
5f6213b554b2361621284c01,angry
5f6213dc2e23c7161accd437,neutral
5f6213f32e23c7161accd438,happiness
5f6214062e23c7161accd439,happiness
5f6214213bd6941613f6d5aa,happiness
5f62142a2e23c7161accd43b,disgust
5f6214432e23c7161accd43c,disgust
5f62149fb878131628349d70,disgust
5f6214c854b2361621284c05,angry
5f6214e62e23c7161accd43d,angry
5f6215063bd6941613f6d5ad,angry
5f6215233bd6941613f6d5b0,happiness
5f62154254b2361621284c06,happiness
5f621546b878131628349d73,angry
5f62154eb878131628349d76,neutral
5f62156bb878131628349d77,disgust
5f621590b878131628349d78,disgust
5f62159954b2361621284c07,happiness
5f6215deb878131628349d79,happiness
5f6215fe3bd6941613f6d5b4,angry
5f6216223bd6941613f6d5b5,neutral
5f6216693bd6941613f6d5b6,neutral
5f62169e2e23c7161accd446,sadness
5f6216b654b2361621284c0b,neutral
5f621e612e23c7161accd449,neutral
5f621e782e23c7161accd44b,neutral
5f621e752e23c7161accd44a,disgust
5f621e8d3bd6941613f6d5ba,neutral
5f621ea22e23c7161accd44c,happiness
5f621ebf3bd6941613f6d5bc,happiness
5f621ec53bd6941613f6d5bd,disgust
5f621f1f54b2361621284c10,happiness
5f621f363bd6941613f6d5bf,happiness
5f621f4a2e23c7161accd44d,happiness
5f621f60b878131628349d7e,happiness
5f621f7f54b2361621284c11,happiness
5f6221d8b878131628349d80,neutral
5f62220354b2361621284c14,neutral
5f62221454b2361621284c15,happiness
5f622228b878131628349d81,happiness
5f62227b54b2361621284c18,happiness
5f6222963bd6941613f6d5cc,happiness
5f6222b054b2361621284c1b,happiness
5f6223db3bd6941613f6d5d1,sadness
5f622401b878131628349d84,sadness
5f622416b878131628349d85,happiness
5f6224f72e23c7161accd452,angry
5f62254db878131628349d87,disgust
5f6226d63bd6941613f6d5d5,fear
5f6226ee3bd6941613f6d5d6,fear
5f62271654b2361621284c29,neutral
5f62278d2e23c7161accd45b,happiness
5f6227c93bd6941613f6d5d8,neutral
5f6228892e23c7161accd461,neutral
5f62289a2e23c7161accd462,sadness
5f6228eb3bd6941613f6d5df,neutral
5f6229032e23c7161accd463,neutral
5f6229162e23c7161accd464,sadness
5f62291d3bd6941613f6d5e0,neutral
5f6229a42e23c7161accd467,surprise
5f6229b53bd6941613f6d5e1,surprise
5f622dfb2e23c7161accd474,disgust
5f622e13b878131628349d9a,angry
5f622e273bd6941613f6d5e7,neutral
5f622e383bd6941613f6d5e8,neutral
5f622e4c2e23c7161accd475,happiness
5f622ecd54b2361621284c3b,neutral
5f62898b3bd6941613f6d605,happiness
5f6289a554b2361621284c64,happiness
5f6289c954b2361621284c65,happiness
5f6289e8b878131628349dbf,happiness
5f628a0ab878131628349dc0,happiness
5f628c762e23c7161accd4a0,surprise
5f628c8f3bd6941613f6d60b,surprise
5f628caf2e23c7161accd4a1,neutral
5f628ccdb878131628349dc4,neutral
5f628cee2e23c7161accd4a2,neutral
5f628ecc2e23c7161accd4a4,neutral
5f628ee23bd6941613f6d60c,neutral
5f628f41b878131628349dc5,sadness
5f628fa6b878131628349dc6,sadness
5f628fe054b2361621284c68,happiness
5f6290d0b878131628349dca,happiness
5f6290e9b878131628349dcb,happiness
5f6291033bd6941613f6d60e,happiness
5f62914ab878131628349dcc,happiness
5f62916bb878131628349dcd,happiness
5f62921754b2361621284c6b,surprise
5f62927854b2361621284c6c,fear
5f6292a03bd6941613f6d60f,neutral
5f6292c02e23c7161accd4aa,sadness
5f6293312e23c7161accd4ad,fear
5f62938c3bd6941613f6d610,fear
5f6293b53bd6941613f6d611,fear
5f6294642e23c7161accd4ae,fear
5f6295c73bd6941613f6d617,angry
5f6295f63bd6941613f6d618,angry
5f6296652e23c7161accd4b4,angry
5f6296eab878131628349dd4,neutral
5f62970a54b2361621284c6f,neutral
5f62972e3bd6941613f6d619,neutral
5f6297fc54b2361621284c70,neutral
5f62981c2e23c7161accd4b5,neutral
5f6298383bd6941613f6d620,neutral
5f6298d954b2361621284c74,neutral
5f629900b878131628349dd5,neutral
5f6299722e23c7161accd4b8,sadness
5f6299862e23c7161accd4b9,sadness
5f6299acb878131628349dd6,sadness
5f6299dfb878131628349dd7,happiness
5f629a003bd6941613f6d622,happiness
5f600c64b878131628349b93,angry
5f600cf83bd6941613f6d3c3,angry
5f600d5054b2361621284a5c,angry
5f600d97b878131628349b94,neutral
5f600dd42e23c7161accd268,neutral
5f600df83bd6941613f6d3c4,neutral
5f600e113bd6941613f6d3c5,neutral
5f600e2c3bd6941613f6d3c6,happiness
5f600e452e23c7161accd26a,happiness
5f600e5e54b2361621284a63,happiness
5f600ea03bd6941613f6d3c7,angry
5f600eb454b2361621284a68,happiness
5f600ebfb878131628349b95,sadness
5f600ec83bd6941613f6d3c9,happiness
5f600eda2e23c7161accd26b,fear
5f600ef754b2361621284a69,neutral
5f600ef82e23c7161accd26d,happiness
5f600f25b878131628349b96,happiness
5f600f95b878131628349b99,sadness
5f600fa82e23c7161accd272,sadness
5f600fb93bd6941613f6d3ca,disgust
5f600fc83bd6941613f6d3cb,sadness
5f600fdf54b2361621284a6a,disgust
5f600fe33bd6941613f6d3cc,sadness
5f60103e3bd6941613f6d3ce,disgust
5f601042b878131628349b9a,happiness
5f60105f3bd6941613f6d3cf,sadness
5f6010a4b878131628349b9d,angry
5f6010b62e23c7161accd274,angry
5f6010cd54b2361621284a6d,happiness
5f6010d33bd6941613f6d3d0,angry
5f6010fa2e23c7161accd275,angry
5f60114b54b2361621284a6e,happiness
5f60117e54b2361621284a71,fear
5f6011733bd6941613f6d3d1,neutral
5f601197b878131628349ba0,fear
5f6011b83bd6941613f6d3d2,sadness
5f6011e82e23c7161accd279,fear
5f60120ab878131628349ba2,sadness
5f601224b878131628349ba3,happiness
5f6012433bd6941613f6d3d3,happiness
5f601274b878131628349ba7,happiness
5f60128d54b2361621284a74,happiness
5f6012a854b2361621284a75,happiness
5f6012be2e23c7161accd27a,happiness
5f6012d63bd6941613f6d3d4,happiness
5f6012f1b878131628349ba9,happiness
5f60132fb878131628349bac,sadness
5f6013473bd6941613f6d3d5,sadness
5f601362b878131628349bad,sadness
5f60137ab878131628349bae,sadness
5f60139a54b2361621284a76,sadness
5f601410b878131628349bb2,surprise
5f60142554b2361621284a77,surprise
5f60143b2e23c7161accd27c,neutral
5f601452b878131628349bb3,neutral
5f60146b54b2361621284a78,fear
5f6014ce54b2361621284a7b,happiness
5f6014ea54b2361621284a7c,happiness
5f6015063bd6941613f6d3d6,happiness
5f601532b878131628349bb4,happiness
5f60154c3bd6941613f6d3d7,happiness
5f6015b0b878131628349bb7,sadness
5f6015c5b878131628349bb8,sadness
5f6015de3bd6941613f6d3d8,sadness
5f6015f43bd6941613f6d3d9,sadness
5f60161054b2361621284a7d,sadness
5f60166e54b2361621284a80,surprise
5f6016802e23c7161accd27d,surprise
5f60169a2e23c7161accd27e,surprise
5f6016b7b878131628349bb9,neutral
5f6016ce2e23c7161accd27f,neutral
5f601760b878131628349bbb,disgust
5f60177c2e23c7161accd280,disgust
5f6017962e23c7161accd281,disgust
5f6017ae3bd6941613f6d3dd,sadness
5f6017c82e23c7161accd282,happiness
5f60182754b2361621284a84,disgust
5f60183a3bd6941613f6d3de,disgust
5f60184d3bd6941613f6d3df,disgust
5f60186054b2361621284a85,disgust
5f60187ab878131628349bbc,disgust
5f6018d02e23c7161accd285,happiness
5f6018e53bd6941613f6d3e0,happiness
5f6019023bd6941613f6d3e1,happiness
5f601915b878131628349bbd,happiness
5f601930b878131628349bbe,happiness
5f601985b878131628349bc1,angry
